code,name,description,refreshed_at,from_date,to_date
100383,Reliance Mutual Fund - Reliance Income Fund - Monthly Dividend Plan,ISIN Div Payout/ ISIN Growth: INF204K01CN7<br><br>ISIN Div Reinvestment: INF204K01CO5,2018-10-03 11:01:09,2016-08-30,2018-10-01
100384,Reliance Mutual Fund - Reliance Income Fund - Quarterly Dividend Plan,ISIN Div Payout/ ISIN Growth: INF204K01CP2<br><br>ISIN Div Reinvestment: INF204K01CQ0,2018-10-03 11:01:09,2016-08-30,2018-10-01
100385,Reliance Mutual Fund - Reliance Income Fund - Half Yearly Dividend Plan,ISIN Div Payout/ ISIN Growth: INF204K01CR8<br><br>ISIN Div Reinvestment: INF204K01CS6,2018-10-03 11:01:09,2016-08-30,2018-10-01
100386,Reliance Mutual Fund - Reliance Income Fund - Annual Dividend Plan,ISIN Div Payout/ ISIN Growth: INF204K01CT4<br><br>ISIN Div Reinvestment: INF204K01CU2,2018-10-03 11:01:09,2016-08-30,2018-10-01
100387,Reliance Mutual Fund - Reliance Income Fund - Growth Plan Growth Option,ISIN Div Payout/ ISIN Growth: INF204K01CL1,2018-10-03 11:01:09,2016-08-30,2018-10-01
100388,Reliance Mutual Fund - Reliance Income Fund - Growth Plan Bonus Option,ISIN Div Payout/ ISIN Growth: INF204K01CM9,2018-10-03 11:01:09,2016-08-30,2018-10-01
100414,Tata Mutual Fund - Tata Hybrid Equity Fund Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF277K01303,2018-10-03 11:01:26,2016-08-30,2018-10-01
100415,Tata Mutual Fund - Tata Ethical Fund Regular Plan  - Growth,ISIN Div Payout/ ISIN Growth: INF277K01956,2018-10-03 11:01:22,2016-08-30,2018-10-01
100416,Tata Mutual Fund - Tata Long Term Debt Fund - Regular Plan - Quarterly Dividend,ISIN Div Payout/ ISIN Growth: INF277K01DV4<br><br>ISIN Div Reinvestment: INF277K01683,2018-04-27 20:01:07,2016-08-30,2017-10-27
100417,Tata Mutual Fund - Tata Income Fund - Regular Plan - Half Yearly Dividend,ISIN Div Payout/ ISIN Growth: INF277K01DU6<br><br>ISIN Div Reinvestment: INF277K01675,2018-10-03 11:01:09,2016-08-30,2018-10-01
100418,Tata Mutual Fund - Tata Income Fund -Regular Plan  - Growth,ISIN Div Payout/ ISIN Growth: INF277K01659,2018-10-03 11:01:09,2016-08-30,2018-10-01
100470,Franklin Templeton Mutual Fund - Franklin India Bluechip Fund-Dividend,ISIN Div Payout/ ISIN Growth: INF090I01155<br><br>ISIN Div Reinvestment: INF090I01163,2018-10-03 11:01:18,2016-08-30,2018-10-01
100471,Franklin Templeton Mutual Fund - Franklin India Bluechip Fund-Growth,ISIN Div Payout/ ISIN Growth: INF090I01171,2018-10-03 11:01:18,2016-08-30,2018-10-01
100472,Franklin Templeton Mutual Fund - Franklin India Prima Fund-Dividend,ISIN Div Payout/ ISIN Growth: INF090I01726<br><br>ISIN Div Reinvestment: INF090I01734,2018-10-03 11:01:19,2016-08-30,2018-10-01
100473,Franklin Templeton Mutual Fund - Franklin India Prima Fund-Growth,ISIN Div Payout/ ISIN Growth: INF090I01809,2018-10-03 11:01:19,2016-08-30,2018-10-01
100474,Tata Mutual Fund - Tata India Tax Savings Fund-Dividend- Regular Plan,ISIN Div Payout/ ISIN Growth: INF277K01I60<br><br>ISIN Div Reinvestment: INF277K01I78,2018-10-03 11:01:16,2016-08-30,2018-10-01
100475,Tata Mutual Fund - Tata Large Cap Fund Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF277K01931,2018-10-03 11:01:18,2016-08-30,2018-10-01
100476,Taurus Mutual Fund - Taurus Starshare (Multi Cap)Fund - Regular Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF044D01989,2018-10-03 11:01:20,2016-08-30,2018-10-01
100477,Taurus Mutual Fund - Taurus Discovery (Midcap) Fund - Regular Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF044D01815,2018-10-03 11:01:19,2016-08-30,2018-10-01
100480,Taurus Mutual Fund - Taurus Tax Shield- Regular Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF044D01AC9,2018-10-03 11:01:16,2016-08-30,2018-10-01
100484,Franklin Templeton Mutual Fund - Franklin India Index Fund- Nifty Plan - Dividend Plan,ISIN Div Payout/ ISIN Growth: INF090I01874<br><br>ISIN Div Reinvestment: INF090I01882,2018-10-03 11:01:35,2016-08-30,2018-10-01
100485,Franklin Templeton Mutual Fund - Franklin India Govt.Sec. Fund-Composite Plan - Growth,ISIN Div Payout/ ISIN Growth: INF090I01CR5,2018-06-01 20:01:02,2016-08-30,2018-06-01
100486,Franklin Templeton Mutual Fund - Franklin India Govt.Sec. Fund-Composite Plan - Dividend,ISIN Div Payout/ ISIN Growth: INF090I01CP9<br><br>ISIN Div Reinvestment: INF090I01CQ7,2018-06-01 20:01:02,2016-08-30,2018-06-01
100490,Franklin Templeton Mutual Fund - Franklin India Govt.Sec. Fund-PF Plan - Growth,ISIN Div Payout/ ISIN Growth: INF090I01CY1,2018-06-01 20:01:02,2016-08-30,2018-06-01
100491,Franklin Templeton Mutual Fund - Franklin India Govt.Sec. Fund-PF Plan - Dividend,ISIN Div Payout/ ISIN Growth: INF090I01CW5<br><br>ISIN Div Reinvestment: INF090I01CX3,2018-06-01 20:01:02,2016-08-30,2018-06-01
100493,Franklin Templeton Mutual Fund - Franklin India Government Securities Fund - Growth,ISIN Div Payout/ ISIN Growth: INF090I01CU9,2018-10-03 11:00:59,2016-08-30,2018-10-01
100494,Franklin Templeton Mutual Fund - Franklin India Government Securities Fund - Quarterly Dividend,ISIN Div Payout/ ISIN Growth: INF090I01CS3<br><br>ISIN Div Reinvestment: INF090I01CT1,2018-10-03 11:00:59,2016-08-30,2018-10-01
100495,Franklin Templeton Mutual Fund - Franklin India Govt.Sec. Fund-Long Term Plan - Bonus,ISIN Div Payout/ ISIN Growth: INF090I01CO2,2018-06-01 20:01:02,2015-06-08,2015-06-08
100496,Franklin Templeton Mutual Fund - Templeton India Value Fund - Growth Plan,ISIN Div Payout/ ISIN Growth: INF090I01296,2018-10-03 11:01:23,2016-08-30,2018-10-01
100497,Franklin Templeton Mutual Fund - Templeton India Value Fund - Dividend Plan,ISIN Div Payout/ ISIN Growth: INF090I01270<br><br>ISIN Div Reinvestment: INF090I01288,2018-10-03 11:01:23,2016-08-30,2018-10-01
100498,Franklin Templeton Mutual Fund - Franklin India Dynamic Accrual Fund-Dividend,ISIN Div Payout/ ISIN Growth: INF090I01BN6<br><br>ISIN Div Reinvestment: INF090I01BO4,2018-10-03 11:00:57,2016-08-30,2018-10-01
100499,Franklin Templeton Mutual Fund - Franklin India Dynamic Accrual Fund-Growth,ISIN Div Payout/ ISIN Growth: INF090I01BP1,2018-10-03 11:00:57,2016-08-30,2018-10-01
100503,Franklin Templeton Mutual Fund - Franklin India Low Duration Fund -Monthly Dividend,ISIN Div Payout/ ISIN Growth: INF090I01BQ9<br><br>ISIN Div Reinvestment: INF090I01BR7,2018-10-03 11:01:05,2016-08-30,2018-10-01
100504,Franklin Templeton Mutual Fund - Franklin India Low Duration Fund-Quarterly Dividend,ISIN Div Payout/ ISIN Growth: INF090I01BS5<br><br>ISIN Div Reinvestment: INF090I01BT3,2018-10-03 11:01:05,2016-08-30,2018-10-01
100519,Franklin Templeton Mutual Fund - Franklin India Equity Fund - Dividend,ISIN Div Payout/ ISIN Growth: INF090I01213<br><br>ISIN Div Reinvestment: INF090I01221,2018-10-03 11:01:20,2016-08-30,2018-10-01
100520,Franklin Templeton Mutual Fund - Franklin India Equity Fund - Growth,ISIN Div Payout/ ISIN Growth: INF090I01239,2018-10-03 11:01:20,2016-08-30,2018-10-01
100521,Franklin Templeton Mutual Fund - Franklin India Technology Fund-Dividend,ISIN Div Payout/ ISIN Growth: INF090I01759<br><br>ISIN Div Reinvestment: INF090I01767,2018-10-03 11:01:21,2016-08-29,2018-10-01
100522,Franklin Templeton Mutual Fund - Franklin India Technology Fund-Growth,ISIN Div Payout/ ISIN Growth: INF090I01742,2018-10-03 11:01:21,2016-08-29,2018-10-01
100524,Franklin Templeton Mutual Fund - Franklin India Opportunities Fund - Dividend,ISIN Div Payout/ ISIN Growth: INF090I01858<br><br>ISIN Div Reinvestment: INF090I01866,2018-10-03 11:01:21,2016-08-30,2018-10-01
100525,Franklin Templeton Mutual Fund - Franklin India Taxshield-Dividend,ISIN Div Payout/ ISIN Growth: INF090I01783<br><br>ISIN Div Reinvestment: INF090I01791,2018-10-03 11:01:15,2016-08-30,2018-10-01
100526,Franklin Templeton Mutual Fund - Franklin India Taxshield-Growth,ISIN Div Payout/ ISIN Growth: INF090I01775,2018-10-03 11:01:15,2016-08-30,2018-10-01
100527,Franklin Templeton Mutual Fund - Franklin India Corporate Debt Fund - Annual Dividend,ISIN Div Payout/ ISIN Growth: INF090I01DH4<br><br>ISIN Div Reinvestment: INF090I01DI2,2018-10-03 11:00:54,2016-08-30,2018-10-01
100528,Franklin Templeton Mutual Fund - Franklin India Corporate Debt Fund - Growth,ISIN Div Payout/ ISIN Growth: INF090I01DG6,2018-10-03 11:00:55,2016-08-30,2018-10-01
100529,Franklin Templeton Mutual Fund - Franklin India Corporate Debt Fund - Monthly Dividend,ISIN Div Payout/ ISIN Growth: INF090I01DJ0<br><br>ISIN Div Reinvestment: INF090I01DK8,2018-10-03 11:00:55,2016-08-30,2018-10-01
100530,Franklin Templeton Mutual Fund - Franklin India Corporate Debt Fund - Quarterly Dividend,ISIN Div Payout/ ISIN Growth: INF090I01DL6<br><br>ISIN Div Reinvestment: INF090I01DM4,2018-10-03 11:00:55,2016-08-30,2018-10-01
100531,Franklin Templeton Mutual Fund - Franklin India Corporate Debt Fund - Half Yearly Dividend,ISIN Div Payout/ ISIN Growth: INF090I01DN2<br><br>ISIN Div Reinvestment: INF090I01DO0,2018-10-03 11:00:55,2016-08-30,2018-10-01
100532,Franklin Templeton Mutual Fund - Franklin India Corporate Debt Fund - Monthly Bonus,ISIN Div Payout/ ISIN Growth: INF090I01DC5,2018-10-03 11:00:55,2015-06-08,2015-06-08
100535,Franklin Templeton Mutual Fund - Franklin India Pension Plan-Dividend,ISIN Div Payout/ ISIN Growth: INF090I01528<br><br>ISIN Div Reinvestment: INF090I01536,2018-10-03 11:01:36,2016-08-30,2018-10-01
100536,Franklin Templeton Mutual Fund - Franklin India Pension Plan-Growth,ISIN Div Payout/ ISIN Growth: INF090I01510,2018-10-03 11:01:36,2016-08-30,2018-10-01
100537,Franklin Templeton Mutual Fund - Franklin India Liquid Fund - Regular Plan - Weekly Dividend,ISIN Div Payout/ ISIN Growth: INF090I01BL0<br><br>ISIN Div Reinvestment: INF090I01BI6,2018-10-03 11:01:02,2016-08-30,2018-10-02
100538,Franklin Templeton Mutual Fund - Franklin India Liquid Fund - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF090I01BB1,2018-10-03 11:01:02,2016-08-30,2018-10-02
100541,Franklin Templeton Mutual Fund - Franklin India Liquid Fund - Regular Plan - Daily Dividend,ISIN Div Reinvestment: INF090I01BA3,2018-10-03 11:01:02,2016-08-30,2018-10-02
100546,Franklin Templeton Mutual Fund - Franklin India Liquid Fund - Super Institutional Plan - Growth,ISIN Div Payout/ ISIN Growth: INF090I01BG0,2018-10-03 11:01:02,2016-08-30,2018-10-02
100547,Franklin Templeton Mutual Fund - Franklin India Liquid Fund - Super Institutional Plan - Daily Dividend,ISIN Div Reinvestment: INF090I01BF2,2018-10-03 11:01:02,2016-08-30,2018-10-02
100548,Franklin Templeton Mutual Fund - Franklin India Liquid Fund - Super Institutional Plan - Weekly Dividend,ISIN Div Payout/ ISIN Growth: INF090I01BM8<br><br>ISIN Div Reinvestment: INF090I01BH8,2018-10-03 11:01:02,2016-08-30,2018-10-02
100549,Franklin Templeton Mutual Fund - Franklin India Equity Hybrid Fund - Dividend Plan,ISIN Div Payout/ ISIN Growth: INF090I01825<br><br>ISIN Div Reinvestment: INF090I01833,2018-10-03 11:01:25,2016-08-30,2018-10-01
100550,Franklin Templeton Mutual Fund - Franklin India Equity Hybrid Fund - Growth Plan,ISIN Div Payout/ ISIN Growth: INF090I01817,2018-10-03 11:01:25,2016-08-30,2018-10-01
100593,Canara Robeco Mutual Fund - Canara Robeco Equity Taxsaver Fund - Regular Plan - Dividend,ISIN Div Payout/ ISIN Growth: INF760K01084<br><br>ISIN Div Reinvestment: INF760K01092,2018-10-03 11:01:15,2016-08-30,2018-10-01
100596,Canara Robeco Mutual Fund - Canara Robeco Gilt Fund - Regular Plan - Dividend,ISIN Div Payout/ ISIN Growth: INF760K01AB7<br><br>ISIN Div Reinvestment: INF760K01AC5,2018-10-03 11:00:59,2016-08-30,2018-10-01
100597,Canara Robeco Mutual Fund - Canara Robeco Gilt Fund - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF760K01AE1,2018-10-03 11:00:59,2016-08-30,2018-10-01
100600,Canara Robeco Mutual Fund - Canara Robeco Conservative Hybrid Fund - Regular Plan - Monthly Dividend,ISIN Div Payout/ ISIN Growth: INF760K01308<br><br>ISIN Div Reinvestment: INF760K01316,2018-10-03 11:01:27,2016-08-30,2018-10-01
100601,Canara Robeco Mutual Fund - Canara Robeco Conservative Hybrid Fund - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF760K01282,2018-10-03 11:01:27,2016-08-30,2018-10-01
100602,Sundaram Mutual Fund - Sundaram Medium Term Bond Fund -Qtrly Dividend,ISIN Div Payout/ ISIN Growth: INF903J01FR0<br><br>ISIN Div Reinvestment: INF903J01FU4,2018-10-03 11:01:07,2016-08-30,2018-10-01
100603,Sundaram Mutual Fund - Sundaram Medium Term Bond Fund - Regular Growth,ISIN Div Payout/ ISIN Growth: INF903J01FQ2,2018-10-03 11:01:07,2016-08-30,2018-10-01
100604,Sundaram Mutual Fund - Sundaram Medium Term Bond Fund -Regular Bonus Option,ISIN Div Payout/ ISIN Growth: INF903J01FX8,2018-10-03 11:01:07,2016-08-30,2018-10-01
100605,Sundaram Mutual Fund - Sundaram Medium Term Bond Fund -Institutional Plan(Qtrly Dividend),ISIN Div Payout/ ISIN Growth: INF903J01FZ3<br><br>ISIN Div Reinvestment: INF903J01GC0,2018-10-03 11:01:07,2013-09-26,2013-09-26
100606,Sundaram Mutual Fund - Sundaram Medium Term Bond Fund-Institutional Plan(Half-Yearly Dividend),ISIN Div Payout/ ISIN Growth: INF903J01GA4<br><br>ISIN Div Reinvestment: INF903J01GD8,2018-10-03 11:01:07,2013-09-26,2013-09-26
100607,Sundaram Mutual Fund - Sundaram Medium Term Bond Fund -Institutional Plan(Annual Dividend),ISIN Div Payout/ ISIN Growth: INF903J01GB2<br><br>ISIN Div Reinvestment: INF903J01GE6,2018-10-03 11:01:07,2013-09-26,2013-09-26
100608,Sundaram Mutual Fund - Sundaram Medium Term Bond Fund -Institutional Plan(Growth),ISIN Div Payout/ ISIN Growth: INF903J01FY6,2018-10-03 11:01:07,2016-08-30,2018-10-01
100609,Sundaram Mutual Fund - Sundaram Medium Term Bond Fund - Regular Half-Yearly Dividend,ISIN Div Payout/ ISIN Growth: INF903J01FS8<br><br>ISIN Div Reinvestment: INF903J01FV2,2018-10-03 11:01:07,2016-08-30,2018-10-01
100610,Sundaram Mutual Fund - Sundaram Medium Term Bond Fund -Annual Dividend,ISIN Div Payout/ ISIN Growth: INF903J01FT6<br><br>ISIN Div Reinvestment: INF903J01FW0,2018-10-03 11:01:07,2016-08-30,2018-10-01
100611,Sundaram Mutual Fund - Sundaram Medium Term Bond Fund -Institutional Plan - Bonus Option,ISIN Div Payout/ ISIN Growth: INF903J01GF3,2018-10-03 11:01:07,2015-12-09,2015-12-09
100612,Sundaram Mutual Fund - Sundaram Growth Fund-Dividend,ISIN Div Payout/ ISIN Growth: INF903J01330<br><br>ISIN Div Reinvestment: INF903J01348,2018-09-06 11:01:11,2016-08-30,2016-09-16
100613,Sundaram Mutual Fund - Sundaram Growth Fund-Growth,ISIN Div Payout/ ISIN Growth: INF903J01355,2018-09-06 11:01:11,2016-08-30,2016-09-16
100614,Sundaram Mutual Fund - Sundaram Diversified Equity - A Long-term Tax Saver Fund - Dividend,ISIN Div Payout/ ISIN Growth: INF903J01512<br><br>ISIN Div Reinvestment: INF903J01520,2018-10-03 11:01:16,2016-08-30,2018-10-01
100617,Sundaram Mutual Fund - Sundaram Equity Hybrid Fund Regular Growth,ISIN Div Payout/ ISIN Growth: INF903J01744,2018-10-03 11:01:27,2016-08-30,2018-10-01
100618,Sundaram Mutual Fund - Sundaram Money Fund- Retail Appreciation,ISIN Div Payout/ ISIN Growth: INF903J01GG1,2018-10-03 11:01:04,2016-08-30,2018-10-02
100619,Sundaram Mutual Fund - Sundaram Money Fund- Retail Quarterly Dividend Reinvestment,ISIN Div Reinvestment: INF903J01GM9,2018-10-03 11:01:04,2016-08-30,2018-10-02
100620,Sundaram Mutual Fund - Sundaram Money Fund- Retail Daily Dividend Reinvestment,ISIN Div Reinvestment: INF903J01GI7,2018-10-03 11:01:04,2016-08-30,2018-10-02
100621,Sundaram Mutual Fund - Sundaram Money Fund- Retail Weekly Div. Reinvst,ISIN Div Reinvestment: INF903J01GJ5,2018-10-03 11:01:04,2016-08-30,2018-10-02
100622,Sundaram Mutual Fund - Sundaram Money Fund- Retail Fortnightly Div Reinvst,ISIN Div Reinvestment: INF903J01GK3,2018-10-03 11:01:04,2016-08-30,2018-10-02
100623,Sundaram Mutual Fund - Sundaram Money Fund- Retail Monthly Div. Reinvst,ISIN Div Payout/ ISIN Growth: INF903J01GH9<br><br>ISIN Div Reinvestment: INF903J01GL1,2018-10-03 11:01:04,2016-08-30,2018-10-02
100630,Quant Mutual Fund - Quant Growth Plan-DIVIDEND OPTION,ISIN Div Payout/ ISIN Growth: INF966L01218<br><br>ISIN Div Reinvestment: INF966L01226,2018-10-03 11:01:20,2016-08-30,2018-10-01
100631,Quant Mutual Fund - Quant Growth Plan-GROWTH OPTION,ISIN Div Payout/ ISIN Growth: INF966L01234,2018-10-03 11:01:20,2016-08-30,2018-10-01
100638,SBI Mutual Fund - SBI Magnum Income Fund-REGULAR PLAN - Half Yearly- Dividend,ISIN Div Payout/ ISIN Growth: INF200K01610<br><br>ISIN Div Reinvestment: INF200K01628,2018-10-03 11:01:09,2016-08-30,2018-10-01
100639,SBI Mutual Fund - SBI Magnum Income Fund-REGULAR PLAN-Growth,ISIN Div Payout/ ISIN Growth: INF200K01594,2018-10-03 11:01:09,2016-08-30,2018-10-01
100640,SBI Mutual Fund - SBI Magnum Income Fund-REGULAR PLAN-Bonus,ISIN Div Payout/ ISIN Growth: INF200K01602,2018-10-03 11:01:09,2016-08-30,2018-10-01
100641,SBI Mutual Fund - SBI MAGNUM ULTRA SHORT DURATION FUND - REGULAR PLAN - GROWTH,ISIN Div Payout/ ISIN Growth: INF200K01LJ4,2018-10-03 11:01:14,2016-08-30,2018-10-01
100643,SBI Mutual Fund - SBI TECHNOLOGY OPPORTUNITIES FUND - REGULAR PLAN - DIVIDEND,ISIN Div Payout/ ISIN Growth: INF200K01420<br><br>ISIN Div Reinvestment: INF200K01438,2018-10-03 11:01:22,2016-08-30,2018-10-01
100644,SBI Mutual Fund - SBI HEALTHCARE OPPORTUNITIES FUND - REGULAR PLAN - DIVIDEND,ISIN Div Payout/ ISIN Growth: INF200K01453<br><br>ISIN Div Reinvestment: INF200K01461,2018-10-03 11:01:22,2016-08-30,2018-10-01
100645,SBI Mutual Fund - SBI CONSUMPTION OPPORTUNITIES FUND - REGULAR PLAN - DIVIDEND,ISIN Div Payout/ ISIN Growth: INF200K01404<br><br>ISIN Div Reinvestment: INF200K01412,2018-10-03 11:01:22,2016-08-30,2018-10-01
100646,UTI Mutual Fund - UTI - Unit Linked Insurance Plan,This dataset has no description.,2018-10-03 11:01:29,2016-08-30,2018-10-01
100648,UTI Mutual Fund - UTI - CRTS 81 - Dividend Option,This dataset has no description.,2018-07-02 11:01:15,2016-08-30,2018-05-02
100650,UTI Mutual Fund - UTI - Master Share-Income Option,ISIN Div Payout/ ISIN Growth: INF189A01038<br><br>ISIN Div Reinvestment: INF789F01950,2018-10-03 11:01:18,2016-08-30,2018-10-01
100651,UTI Mutual Fund - UTI - Master Share-Growth Option,ISIN Div Payout/ ISIN Growth: INF789F01976,2018-10-03 11:01:19,2016-08-30,2018-10-01
100663,UTI Mutual Fund - UTI - Core Equity Fund - Regular Plan - Income Option,ISIN Div Payout/ ISIN Growth: INF189A01046<br><br>ISIN Div Reinvestment: INF789F01851,2018-10-03 11:01:18,2016-08-30,2018-10-01
100664,UTI Mutual Fund - UTI - Core Equity Fund - Regular Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF789F01869,2018-10-03 11:01:17,2016-08-30,2018-10-01
100668,UTI Mutual Fund - UTI - Equity Fund-Income Option,ISIN Div Payout/ ISIN Growth: INF189A01053<br><br>ISIN Div Reinvestment: INF789F01505,2018-10-03 11:01:20,2016-08-30,2018-10-01
100669,UTI Mutual Fund - UTI - Equity Fund-Growth Option,ISIN Div Payout/ ISIN Growth: INF789F01513,2018-10-03 11:01:20,2016-08-30,2018-10-01
100678,UTI Mutual Fund - UTI CCF Saving Plan - Regular Plan,This dataset has no description.,2018-10-03 11:01:36,2016-08-30,2018-10-01
100682,UTI Mutual Fund - UTI - Retirement Benefit Pension Fund - Regular Plan,This dataset has no description.,2018-10-03 11:01:36,2016-08-30,2018-10-01
100684,UTI Mutual Fund - UTI - Hybrid Equity Fund - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF789F01323,2018-10-03 11:01:26,2016-08-30,2018-10-01
100685,UTI Mutual Fund - UTI - Hybrid Equity Fund - Regular Plan -Income,ISIN Div Payout/ ISIN Growth: INF789F01307<br><br>ISIN Div Reinvestment: INF789F01315,2018-10-03 11:01:26,2016-08-30,2018-10-01
100711,UTI Mutual Fund - UTI - INDEX SELECT FUND-Income Option,This dataset has no description.,2018-07-10 11:01:06,2009-05-20,2009-05-20
100712,UTI Mutual Fund - UTI - INDEX SELECT FUND-Growth Option,This dataset has no description.,2018-07-10 11:01:06,2009-05-20,2009-05-20
100723,UTI Mutual Fund - UTI MMF-Discontinued - Regular Plan -Growth,ISIN Div Payout/ ISIN Growth: INF789F01BF5,2018-10-03 11:01:10,2016-08-30,2018-10-01
100724,UTI Mutual Fund - UTI MMF- Discontinued - Regular Plan - Flexi Dividend Option,ISIN Div Reinvestment: INF789F01BD0,2018-10-03 11:01:10,2016-08-30,2018-10-01
100725,UTI Mutual Fund - UTI MMF- Discontinued - Regular Plan - Periodic Dividend Option,ISIN Div Payout/ ISIN Growth: INF789F01BE8,2018-10-03 11:01:10,2016-08-30,2018-10-01
100739,UTI Mutual Fund - UTI - MNC Fund - Regular Plan - Income Option,ISIN Div Payout/ ISIN Growth: INF789F01828<br><br>ISIN Div Reinvestment: INF789F01836,2018-10-03 11:01:23,2016-08-30,2018-10-01
100740,UTI Mutual Fund - UTI - MNC Fund - Regular Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF789F01844,2018-10-03 11:01:23,2016-08-30,2018-10-01
100741,UTI Mutual Fund - UTI Bond Fund- Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF789F01406,2018-10-03 11:01:09,2016-08-30,2018-10-01
100742,UTI Mutual Fund - UTI Bond Fund-Quarterly Div Option,ISIN Div Payout/ ISIN Growth: INF789F01380<br><br>ISIN Div Reinvestment: INF789F01398,2018-10-03 11:01:09,2016-08-30,2018-10-01
100780,Sundaram Mutual Fund - SUNDARAM BANKING AND PSU DEBT FUND  RETAIL MONTHLY DIVIDEND,ISIN Div Payout/ ISIN Growth: INF903J01IL7<br><br>ISIN Div Reinvestment: INF903J01IM5,2018-10-03 11:01:32,2016-08-30,2018-10-01
